,post_uuid,user_uuid,influence_power,user_follower_count,user_influencer_tier,post_crosspost_count,post_quote_count,post_like_count,post_dislike_count,post_reply_count,post_engagement_count,mentions,hashtags,url_count,string_token_count,pii_token_count,risk_score,pii_detected,pii_disclosed,post_uuids_replied_to,time_elapsed,collection_name,is_comment,is_text_starter,timestamp,cluster_name,urls
6902,979ee20d-2d73-4e42-a4ef-a517cd8a1196,356e6d01-f55b-406a-8b56-21816fc8d884,0.055648225241579446,4,NON_INFLUENCER,0,,3,0,0,3,[],[],0,13,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],10332,top_conversations_2023-09-18,True,True,2023-09-18 13:29:29,top_conversations_2023-09-18_graph-13,[]
6903,09bd46e5-fd8a-4d3f-84cb-969d1f773538,c073b283-8112-4a99-b9e8-e74d04b4b939,0.05670332237900293,6,NON_INFLUENCER,0,,5,0,3,8,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],1556,top_conversations_2023-09-18,True,True,2023-09-18 11:03:13,top_conversations_2023-09-18_graph-13,[]
6904,128703ab-ba20-44b4-ba5a-f904c82af0b4,6a4af1bf-f75c-4f8d-ac4c-534e569477cb,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],1926,top_conversations_2023-09-18,True,True,2023-09-18 11:09:23,top_conversations_2023-09-18_graph-13,[]
6905,d1310ecb-d7b9-4145-acd9-1dab4f2d2b1f,c08856a7-ba42-4559-866b-2e2eb5400fa7,0.055648225241579446,4,NON_INFLUENCER,0,,2,0,0,2,[],[],0,7,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],1965,top_conversations_2023-09-18,True,True,2023-09-18 11:10:02,top_conversations_2023-09-18_graph-13,[]
6906,87f2a691-0594-4eb9-9dc8-110dfc034ff0,a9b84a95-d725-4094-9e1b-4d45917c3c04,0.055648225241579446,3,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],2400,top_conversations_2023-09-18,True,True,2023-09-18 11:17:17,top_conversations_2023-09-18_graph-13,[]
6907,ea75528d-4eba-4671-9a3c-ccfb44d5caa0,2c3ae721-09b9-44e1-94d8-3879c1004a5b,0.055648225241579446,3,NON_INFLUENCER,0,,2,0,0,2,[],[],0,3,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],2984,top_conversations_2023-09-18,True,True,2023-09-18 11:27:01,top_conversations_2023-09-18_graph-13,[]
6908,bc731010-9dc1-4f5e-8fee-978b6101b53c,eba99542-3b84-408c-b6e9-b8d4e9153e61,0.055648225241579446,13,NON_INFLUENCER,0,,2,0,0,2,[],[],0,2,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],3198,top_conversations_2023-09-18,True,True,2023-09-18 11:30:35,top_conversations_2023-09-18_graph-13,[]
6909,7fb7fe28-76c8-43f4-bd44-d8d6c87f6c2c,fbd87f00-bf59-4440-b4ab-66e2da0e291e,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,3,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],3894,top_conversations_2023-09-18,True,True,2023-09-18 11:42:11,top_conversations_2023-09-18_graph-13,[]
6910,07d5bae2-bec1-4246-b721-aacd3b19d823,76c8ae33-9430-4045-9e2b-d1999d5ca5e0,0.055648225241579446,4,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],3898,top_conversations_2023-09-18,True,True,2023-09-18 11:42:15,top_conversations_2023-09-18_graph-13,[]
6911,ea1f6cb9-4851-49b3-83ea-6e31475d4a9d,2a328f67-6442-4941-b99d-e36ee6c7c265,0.055648225241579446,11,NON_INFLUENCER,0,,2,0,0,2,[],[],0,7,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],4061,top_conversations_2023-09-18,True,True,2023-09-18 11:44:58,top_conversations_2023-09-18_graph-13,[]
6912,ada7fe22-76cd-4e6a-9aa4-d354ad2dbe0f,347e0a9c-f949-432e-b22a-8b4a2557c8c7,0.055648225241579446,2,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],4425,top_conversations_2023-09-18,True,True,2023-09-18 11:51:02,top_conversations_2023-09-18_graph-13,[]
6913,4276142d-24f0-4586-8f21-877093bd3489,449f0dc7-ff40-4220-a601-839ba7f3f799,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,2,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],4940,top_conversations_2023-09-18,True,True,2023-09-18 11:59:37,top_conversations_2023-09-18_graph-13,[]
6914,975c7cb2-efef-4caa-a00e-b00cb481d116,a6427453-625e-4a97-a312-d1675676c86a,0.055648225241579446,9,NON_INFLUENCER,0,,2,0,0,2,[],[],0,13,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],5154,top_conversations_2023-09-18,True,True,2023-09-18 12:03:11,top_conversations_2023-09-18_graph-13,[]
6915,caed602b-3e64-4e3b-bd7e-4946945af810,20a2e027-70f8-434d-b802-b5815db819fb,0.055648225241579446,7,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],5355,top_conversations_2023-09-18,True,True,2023-09-18 12:06:32,top_conversations_2023-09-18_graph-13,[]
6916,eaaf1e70-d882-489b-8c1e-a3ba9288d226,ec1134e9-57c4-435e-bea7-00cb728b87a3,0.055648225241579446,3,NON_INFLUENCER,0,,2,0,0,2,[],[],0,4,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],5369,top_conversations_2023-09-18,True,True,2023-09-18 12:06:46,top_conversations_2023-09-18_graph-13,[]
6917,db8bf57b-7589-4b19-b69e-71aa2a8d9e11,699b2bd3-5445-44d4-a998-f491096cded3,0.055648225241579446,6,NON_INFLUENCER,0,,2,0,0,2,[],[],0,8,2,2.5,True,"['PERSON', 'LOCATION']",['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],5523,top_conversations_2023-09-18,True,True,2023-09-18 12:09:20,top_conversations_2023-09-18_graph-13,[]
6918,1eb81cf6-b6da-4239-a395-ac5e50808394,21d08d48-2dab-4f7a-8305-8941bd85b614,0.055648225241579446,2,NON_INFLUENCER,0,,2,0,0,2,[],[],0,3,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],5574,top_conversations_2023-09-18,True,True,2023-09-18 12:10:11,top_conversations_2023-09-18_graph-13,[]
6919,38ec7f44-5daa-4c63-9fa3-26bd66270e70,78eded71-1418-41d3-b97e-7a2836e84936,0.055648225241579446,7,NON_INFLUENCER,0,,2,0,0,2,[],[],0,2,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],5740,top_conversations_2023-09-18,True,True,2023-09-18 12:12:57,top_conversations_2023-09-18_graph-13,[]
6920,cadb1850-ada5-47bc-b6ff-b7ab355fdce8,c08b9b43-6470-48ca-a402-5b5f95895297,0.055648225241579446,6,NON_INFLUENCER,0,,2,0,0,2,[],[],0,3,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],6030,top_conversations_2023-09-18,True,True,2023-09-18 12:17:47,top_conversations_2023-09-18_graph-13,[]
6921,2bee76bc-592f-4889-9e04-b2778e8c071b,8a1f8f50-39cd-4536-aaf6-b208515b41b9,0.055648225241579446,7,NON_INFLUENCER,0,,2,0,0,2,[],[],0,7,1,3.0,True,['PERSON'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],6045,top_conversations_2023-09-18,True,True,2023-09-18 12:18:02,top_conversations_2023-09-18_graph-13,[]
6922,52be9902-3f6f-48f0-9f09-7416aa083d76,87b4f2a3-42ed-46a0-a697-2954469940ec,0.055648225241579446,1,NON_INFLUENCER,0,,2,0,0,2,[],[],0,4,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],6154,top_conversations_2023-09-18,True,True,2023-09-18 12:19:51,top_conversations_2023-09-18_graph-13,[]
6923,b7a93cb9-89c5-4887-bb99-3cc377852dba,a2680ee1-ad2f-40ae-b7ab-a9eade4bc9d7,0.055648225241579446,6,NON_INFLUENCER,0,,2,0,0,2,[],[],0,19,1,2.0,True,['DATE_TIME'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],6227,top_conversations_2023-09-18,True,True,2023-09-18 12:21:04,top_conversations_2023-09-18_graph-13,[]
6924,bb48def6-ac66-49e4-bcae-2ab3b0e67b1f,7c3b4c20-2140-4e12-9d90-4d976e47d1b1,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,6,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],6851,top_conversations_2023-09-18,True,True,2023-09-18 12:31:28,top_conversations_2023-09-18_graph-13,[]
6925,8abd8d4b-5ba6-44fa-ae5e-a52827b6c1d0,7a109f28-7a2f-4697-8c5d-d51cb0f68b70,0.055648225241579446,3,NON_INFLUENCER,0,,2,0,0,2,[],[],0,7,1,2.0,True,['LOCATION'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],6867,top_conversations_2023-09-18,True,True,2023-09-18 12:31:44,top_conversations_2023-09-18_graph-13,[]
6926,136edc6e-772f-47a3-89bb-8b1af38308ec,cd3b4168-cfaa-4aa5-b03a-bd564ed33fa9,0.055648225241579446,1,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],6981,top_conversations_2023-09-18,True,True,2023-09-18 12:33:38,top_conversations_2023-09-18_graph-13,[]
6927,e6e1eb7b-0f3d-475d-ac8b-b0390e462225,c68c2429-78aa-433c-9a37-9adaa7f86f0e,0.055648225241579446,7,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],7166,top_conversations_2023-09-18,True,True,2023-09-18 12:36:43,top_conversations_2023-09-18_graph-13,[]
6928,5a0003c8-495c-47ee-8689-ad67a180f8cb,8f934154-c83f-4966-9e79-92b18d70c032,0.055648225241579446,2,NON_INFLUENCER,0,,2,0,0,2,[],[],0,8,2,3.0,True,['PERSON'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],7420,top_conversations_2023-09-18,True,True,2023-09-18 12:40:57,top_conversations_2023-09-18_graph-13,[]
6929,69d46ee8-c45e-4c89-aefe-98d8da24f732,80cb0537-265d-4dbb-aa70-338bc29a95e4,0.055648225241579446,1,NON_INFLUENCER,0,,2,0,0,2,[],[],0,2,1,3.0,True,['PERSON'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],7540,top_conversations_2023-09-18,True,True,2023-09-18 12:42:57,top_conversations_2023-09-18_graph-13,[]
6930,46ab9d49-5a50-4783-b761-3bff0aef5c37,8240f43c-72ae-4563-acf4-3a933ffc5ea6,0.055648225241579446,7,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],7643,top_conversations_2023-09-18,True,True,2023-09-18 12:44:40,top_conversations_2023-09-18_graph-13,[]
6931,f89437d3-c589-425a-89b4-db5b8bd7a408,41fb3469-670d-4256-b07f-3a4b5b337190,0.055648225241579446,7,NON_INFLUENCER,0,,2,0,0,2,[],[],0,2,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],7833,top_conversations_2023-09-18,True,True,2023-09-18 12:47:50,top_conversations_2023-09-18_graph-13,[]
6932,e8e88ba3-a293-4ea7-a39d-a4c9bcb5204a,cb8a29c0-4c67-4d70-aa01-daa7ca66d198,0.055648225241579446,6,NON_INFLUENCER,0,,2,0,0,2,[],[],0,4,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],7838,top_conversations_2023-09-18,True,True,2023-09-18 12:47:55,top_conversations_2023-09-18_graph-13,[]
6933,2b9e35db-f471-4758-b9f4-b7fff62ecd86,a4b5355c-fefa-419b-bc64-b4c761f438be,0.055648225241579446,2,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],8256,top_conversations_2023-09-18,True,True,2023-09-18 12:54:53,top_conversations_2023-09-18_graph-13,[]
6934,646923c7-85c5-48f4-90d6-5b133830dbac,358f624b-8853-4b9f-b7ad-d010bd0b8c30,0.055648225241579446,6,NON_INFLUENCER,0,,2,0,0,2,[],[],0,4,1,3.0,True,['PERSON'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],8263,top_conversations_2023-09-18,True,True,2023-09-18 12:55:00,top_conversations_2023-09-18_graph-13,[]
6935,84632368-58f1-427a-bb8c-394dfe841da4,853b85cb-1867-4ef2-b985-dab99a656278,0.055648225241579446,8,NON_INFLUENCER,0,,2,0,0,2,[],[],0,4,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],8784,top_conversations_2023-09-18,True,True,2023-09-18 13:03:41,top_conversations_2023-09-18_graph-13,[]
6936,f2c33b1d-a02c-4a8c-aa6c-be2bb93511b1,06ca07a0-7836-4c0a-955d-4b295b167cf6,0.055648225241579446,4,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],8791,top_conversations_2023-09-18,True,True,2023-09-18 13:03:48,top_conversations_2023-09-18_graph-13,[]
6937,94b19110-49bb-48af-a4aa-0570d6342c9d,9969e458-e981-41be-9361-baa5b02073e1,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,6,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],8861,top_conversations_2023-09-18,True,True,2023-09-18 13:04:58,top_conversations_2023-09-18_graph-13,[]
6938,cca19047-391e-4820-ab32-80340a8c39b0,72506dae-1788-499d-9a83-45628b6dc57d,0.055648225241579446,3,NON_INFLUENCER,0,,2,0,0,2,[],[],0,3,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],8913,top_conversations_2023-09-18,True,True,2023-09-18 13:05:50,top_conversations_2023-09-18_graph-13,[]
6939,47115932-584c-438a-8d0e-6288c648da2d,4a43e662-f1e4-4c74-9c2d-6c72e65276ef,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],8937,top_conversations_2023-09-18,True,True,2023-09-18 13:06:14,top_conversations_2023-09-18_graph-13,[]
6940,d1eb4e5e-0cc8-4c1c-b5b1-30785ca1c3fc,c94dc45d-19e0-40d0-ae0a-5cf97875e434,0.055648225241579446,3,NON_INFLUENCER,0,,2,0,0,2,[],[],0,12,1,2.0,True,['NRP'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],9264,top_conversations_2023-09-18,True,True,2023-09-18 13:11:41,top_conversations_2023-09-18_graph-13,[]
6941,4c3382e5-ecb0-463e-bac0-645140b77275,ea8e4d50-25a5-4ae4-a9a4-fdc19a08d346,0.055648225241579446,4,NON_INFLUENCER,0,,2,0,0,2,[],[],0,6,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],9873,top_conversations_2023-09-18,True,True,2023-09-18 13:21:50,top_conversations_2023-09-18_graph-13,[]
6942,29da0f17-6754-4c39-9aa8-486267a927b9,6d08f5a4-3e7d-4b6e-99c8-80a6ebb5e3c4,0.05599553427299173,25,NON_INFLUENCER,0,,2,0,1,3,[],[],0,8,2,2.5,True,"['PERSON', 'LOCATION']",['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],9941,top_conversations_2023-09-18,True,True,2023-09-18 13:22:58,top_conversations_2023-09-18_graph-13,[]
6943,5c1e2023-a00c-4c94-8a94-74efa6d137dd,717c2df9-33f8-4d28-97b2-e4fbdd00c7c8,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,1,3.0,True,['PERSON'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],10004,top_conversations_2023-09-18,True,True,2023-09-18 13:24:01,top_conversations_2023-09-18_graph-13,[]
6944,9ff70ff6-ca0b-4776-9e36-dc4307e50f68,69203a24-0c35-44d3-974c-21200db37d4c,0.05599553427299173,4,NON_INFLUENCER,0,,2,0,1,3,[],[],0,9,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],10026,top_conversations_2023-09-18,True,True,2023-09-18 13:24:23,top_conversations_2023-09-18_graph-13,[]
6945,5ec4750b-2deb-42f8-8395-41a118a31189,48de5b21-ad4f-4333-8f38-e317d0d470b2,0.055648225241579446,6,NON_INFLUENCER,0,,2,0,0,2,[],[],0,21,2,2.0,True,['NRP'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],10222,top_conversations_2023-09-18,True,True,2023-09-18 13:27:39,top_conversations_2023-09-18_graph-13,[]
6946,b041a1a6-486d-45f0-b39f-f47342a1e625,036093a3-c941-46d1-ab51-8c0372b0ce36,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],10661,top_conversations_2023-09-18,True,True,2023-09-18 13:34:58,top_conversations_2023-09-18_graph-13,[]
6947,078ade33-307d-4327-b299-12d3b5155e46,16a7adc0-7565-4813-8c9f-098259cf032f,0.055648225241579446,3,NON_INFLUENCER,0,,2,0,0,2,[],[],0,1,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],10804,top_conversations_2023-09-18,True,True,2023-09-18 13:37:21,top_conversations_2023-09-18_graph-13,[]
6948,83e78886-647f-4223-a741-6337cb40ed47,1839c037-32a3-4920-a914-7eb25e1a1c60,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],10824,top_conversations_2023-09-18,True,True,2023-09-18 13:37:41,top_conversations_2023-09-18_graph-13,[]
6949,16e244c5-8d37-448a-af5b-bdb1be8527ab,105ba17b-3c2f-44ed-b1db-252fb2cd93c9,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],10867,top_conversations_2023-09-18,True,True,2023-09-18 13:38:24,top_conversations_2023-09-18_graph-13,[]
6950,e7ac8d1c-2605-4ecc-987f-a06ff3331852,760f806f-72bd-4c67-a0be-9f4ddccadec8,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,13,1,3.0,True,['PERSON'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],11008,top_conversations_2023-09-18,True,True,2023-09-18 13:40:45,top_conversations_2023-09-18_graph-13,[]
6951,05e948a8-131c-4289-b4bb-206461a134fb,9db3f532-a4f2-41ed-8b9c-4e05ef6cad50,0.055648225241579446,7,NON_INFLUENCER,0,,2,0,0,2,[],[],0,1,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],11048,top_conversations_2023-09-18,True,True,2023-09-18 13:41:25,top_conversations_2023-09-18_graph-13,[]
6952,05df885e-059a-427a-9651-062454ecbf52,4ccdc9ea-e785-47a2-997e-0eb7739a05cf,0.055648225241579446,1,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],11083,top_conversations_2023-09-18,True,True,2023-09-18 13:42:00,top_conversations_2023-09-18_graph-13,[]
6953,38195cd8-7a88-4b09-81de-6e7c19945a2e,0f43e621-d2a2-4d82-81e0-ca4435a8c584,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,10,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],11165,top_conversations_2023-09-18,True,True,2023-09-18 13:43:22,top_conversations_2023-09-18_graph-13,[]
6954,c2f21c52-b6ea-46e0-ad7f-5ea9f6b72643,f024f63b-05dc-4513-984d-f0309f4e5ada,0.055648225241579446,6,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],11282,top_conversations_2023-09-18,True,True,2023-09-18 13:45:19,top_conversations_2023-09-18_graph-13,[]
6955,d5464784-3fca-46f4-83e6-0980a55dba59,a6c07d44-6108-4951-bc12-4664c3e5cb0f,0.055648225241579446,3,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],11573,top_conversations_2023-09-18,True,True,2023-09-18 13:50:10,top_conversations_2023-09-18_graph-13,[]
6956,4da6854b-8219-403c-a9ae-18fcc41e4942,e0c27048-170b-491b-9cd7-597bc797e154,0.055648225241579446,2,NON_INFLUENCER,0,,2,0,0,2,[],[],0,11,1,3.0,True,['PERSON'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],11656,top_conversations_2023-09-18,True,True,2023-09-18 13:51:33,top_conversations_2023-09-18_graph-13,[]
6957,f87471f8-aee8-4370-a710-a27cd718b299,ee1ae80e-826e-4cbc-973c-09e9ce47bd94,0.055648225241579446,8,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,1,3.0,True,['PERSON'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],11697,top_conversations_2023-09-18,True,True,2023-09-18 13:52:14,top_conversations_2023-09-18_graph-13,[]
6958,d1f1c392-3604-44b5-af36-c7e586ee0fba,6763efc2-75f5-43ef-a738-ed81cbef802e,0.055648225241579446,2,NON_INFLUENCER,0,,2,0,0,2,[],[],0,7,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],11917,top_conversations_2023-09-18,True,True,2023-09-18 13:55:54,top_conversations_2023-09-18_graph-13,[]
6959,288c1929-48bd-4140-b41e-2d31b6bda304,0180d42e-e756-4b10-9342-fef2ae35d3e8,0.055648225241579446,3,NON_INFLUENCER,0,,2,0,0,2,[],[],0,13,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],11950,top_conversations_2023-09-18,True,True,2023-09-18 13:56:27,top_conversations_2023-09-18_graph-13,[]
6960,5abec27e-6f37-48d4-a7f8-20f576b57fdb,373a784d-1e29-445a-a295-9b71d6ba9bf3,0.055648225241579446,8,NON_INFLUENCER,0,,2,0,0,2,[],[],0,2,1,3.0,True,['PERSON'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],12021,top_conversations_2023-09-18,True,True,2023-09-18 13:57:38,top_conversations_2023-09-18_graph-13,[]
6961,5a595b5e-8447-4b52-8c54-7d62f11e8d35,9a7ac8a5-11c6-4194-9804-0cae2ab75cbd,0.055648225241579446,2,NON_INFLUENCER,0,,2,0,0,2,[],[],0,19,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],12120,top_conversations_2023-09-18,True,True,2023-09-18 13:59:17,top_conversations_2023-09-18_graph-13,[]
6962,9c76d713-c884-4ea0-b37c-f649087a4794,7fde7dab-8ca1-487e-adc7-5497e09fab63,0.055648225241579446,4,NON_INFLUENCER,0,,2,0,0,2,[],[],0,6,1,2.0,True,['LOCATION'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],12378,top_conversations_2023-09-18,True,True,2023-09-18 14:03:35,top_conversations_2023-09-18_graph-13,[]
6963,63adf42f-0c45-4bcf-afbe-df814d722d86,83b866e1-47c4-44ca-9a53-819bc733b928,0.055648225241579446,2,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],12494,top_conversations_2023-09-18,True,True,2023-09-18 14:05:31,top_conversations_2023-09-18_graph-13,[]
6964,a0a795ec-44fc-46cc-8afa-3d3710a9ed69,3cf84fe5-27cd-4bff-8abd-562c91f1216b,0.055648225241579446,2,NON_INFLUENCER,0,,2,0,0,2,[],[],0,8,1,2.0,True,['LOCATION'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],12546,top_conversations_2023-09-18,True,True,2023-09-18 14:06:23,top_conversations_2023-09-18_graph-13,[]
6965,c68b234b-d0d3-417d-b2e1-64dedc3edbcf,022c2c7e-fc49-41ed-bce5-f313ac390e04,0.055648225241579446,3,NON_INFLUENCER,0,,2,0,0,2,[],[],0,4,1,2.0,True,['LOCATION'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],12603,top_conversations_2023-09-18,True,True,2023-09-18 14:07:20,top_conversations_2023-09-18_graph-13,[]
6966,afc52f39-e7c3-4b8c-88e8-a9e2bc111155,87224843-b0ca-432e-aea5-6cc62f728339,0.055648225241579446,2,NON_INFLUENCER,0,,2,0,0,2,[],[],0,2,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],12698,top_conversations_2023-09-18,True,True,2023-09-18 14:08:55,top_conversations_2023-09-18_graph-13,[]
6967,2bf63a7b-83f1-480d-a8b1-19d993bcf140,7e86ca2c-f86d-4a16-bf8c-69c2eb2c60d2,0.055648225241579446,2,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],12992,top_conversations_2023-09-18,True,True,2023-09-18 14:13:49,top_conversations_2023-09-18_graph-13,[]
6968,6d63898f-1109-47ac-aebc-daa6701a181f,56bde38e-e1fd-4673-b136-a6ffb4c58eac,0.055648225241579446,6,NON_INFLUENCER,0,,2,0,0,2,[],[],0,3,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],13165,top_conversations_2023-09-18,True,True,2023-09-18 14:16:42,top_conversations_2023-09-18_graph-13,[]
6969,e283ae40-2a9e-42cd-a921-c4b71191c178,d98e7205-2a07-4c99-b050-53900d7a1e26,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,5,0,1.0,False,[],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],13274,top_conversations_2023-09-18,True,True,2023-09-18 14:18:31,top_conversations_2023-09-18_graph-13,[]
6970,b971e703-be28-498d-90c1-63551f172783,4d312222-f641-43b1-8ba0-f3f55668ded2,0.055648225241579446,5,NON_INFLUENCER,0,,2,0,0,2,[],[],0,45,7,2.2857142857142856,True,"['PERSON', 'LOCATION', 'NRP']",['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],14018,top_conversations_2023-09-18,True,True,2023-09-18 14:30:55,top_conversations_2023-09-18_graph-13,[]
6971,dd2ef1de-4bfc-45f5-a3d4-1dcdde406bca,e4dc479d-f22c-45e3-90d6-9db32de47373,0.055648225241579446,6,NON_INFLUENCER,0,,2,0,0,2,[],[],0,3,1,2.0,True,['NRP'],['1b4c8a31-7a9c-46c9-a367-1a4aff4bd13b'],14125,top_conversations_2023-09-18,True,True,2023-09-18 14:32:42,top_conversations_2023-09-18_graph-13,[]
