,post_uuid,user_uuid,influence_power,user_follower_count,user_following_count,user_rff_score,user_influencer_tier,post_retweet_count,post_quote_count,post_like_count,post_reply_count,post_impression_count,post_engagement_count,mentions,hashtags,url_count,string_token_count,pii_token_count,risk_score,pii_detected,pii_disclosed,post_uuids_replied_to,post_uuids_quoted,in_reply_to_user_uuid,is_comment,is_text_starter,time_elapsed,collection_name,timestamp,cluster_name,urls
32,206a9a57-dd33-452d-a37e-ced3debe06e0,19e5ee13-3766-4c1b-9433-31c265532ad4,1.0,11233,5053,2.2230358203047693,MICRO_INFLUENCER,0,0,0,0,33,0,[],[],1,16,1,2.0,True,['PERSON'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:28:00,Liverpool_2023-04-30_graph-359,[]
33,f980fd0b-2d7f-41a5-9495-144f169da3d9,b010a952-1fda-4f00-866c-d52e62d51d59,1.0,122,440,0.2772727272727273,NON_INFLUENCER,0,0,1,0,11,1,[],[],1,21,3,2.5,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:55,Liverpool_2023-04-30_graph-360,[]
34,9b50e908-6b6b-4e48-b81f-e52af2ab8a5a,1e88f30c-d175-4949-9668-3c36f07cb163,1.0,0,9,0.0,NON_INFLUENCER,0,0,0,0,34,0,[],[],1,41,2,1.75,True,"['MEDICAL_LICENSE', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:50,Liverpool_2023-04-30_graph-361,[]
35,0b5f21a0-0c47-4a57-80f8-4e717bf3797b,3c58bab5-e3a8-4027-8734-b25f1cdaaec4,0.7071067811865475,467,399,1.1704260651629073,NON_INFLUENCER,0,0,1,1,38,2,[],[],0,47,6,1.75,True,"['DATE_TIME', 'PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:48,Liverpool_2023-04-30_graph-200,[]
36,7270d133-364b-47d9-804a-80ba9ebc5d24,796a48a9-e05d-4bd8-a43e-7f92a8972272,1.0,3,5,0.6,NON_INFLUENCER,0,0,0,0,2,0,[],[],1,25,2,1.75,True,"['DATE_TIME', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:41,Liverpool_2023-04-30_graph-362,[]
37,73f7f0c5-4391-4114-b2c9-b4a2164038e6,3c76c38a-c198-42a2-b894-26bacd2612a4,0.7071069290249942,88584,15966,5.548290116497557,MICRO_INFLUENCER,0,0,0,0,69,0,[],[],1,47,4,2.75,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:38,Liverpool_2023-04-30_graph-89,[]
38,35cdc11d-3fa6-46e3-872d-978f885a037b,d2c9a32b-8fcc-48c9-ba74-f380cb7a15a8,1.0,104,205,0.5073170731707317,NON_INFLUENCER,0,0,0,0,15,0,[],[],0,20,5,2.416666666666667,True,"['DATE_TIME', 'PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:36,Liverpool_2023-04-30_graph-363,[]
39,032676bd-5def-40f5-94c9-5619d6f15c48,1ceddfe0-4c20-4304-b207-c0ec63bce268,1.0,13,386,0.03367875647668394,NON_INFLUENCER,0,0,0,0,14,0,[],[],1,18,4,2.5,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:33,Liverpool_2023-04-30_graph-364,[]
40,2e61d99a-edd0-4cf2-96f3-d4b21e3bae08,796a48a9-e05d-4bd8-a43e-7f92a8972272,1.0,3,5,0.6,NON_INFLUENCER,0,0,0,0,1,0,[],[],1,25,2,1.75,True,"['DATE_TIME', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:32,Liverpool_2023-04-30_graph-365,[]
41,c88bb73d-76ec-4f6b-8928-e0f593062a96,a8fe8463-4f78-4d07-bdff-fcaaf23bcb00,1.0,1,19,0.05263157894736842,NON_INFLUENCER,0,0,0,0,6,0,[],[],1,37,5,2.75,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:21,Liverpool_2023-04-30_graph-366,[]
42,6d3512b1-3fbe-4d3d-b85c-bd51277f8d8a,692c586c-6f98-4752-af75-36ebda008efe,0.7071067811865475,602,739,0.8146143437077131,NON_INFLUENCER,0,0,0,1,22,1,[],[],1,10,2,2.5,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:16,Liverpool_2023-04-30_graph-201,[]
43,8fc853ed-391c-49be-8850-5846d378adba,3c049ed4-e698-4bcb-ba22-7b4654fa94e1,1.0,1700,1245,1.3654618473895583,NANO_INFLUENCER,1,0,0,0,17,1,[],[],4,43,7,2.45,True,"['DATE_TIME', 'PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:12,Liverpool_2023-04-30_graph-367,[]
44,5d34d897-01b3-4be8-b56e-5522d9e733e5,5f43cdc6-cf3c-41e8-a138-0941592c9710,1.0,503,373,1.3485254691689008,NON_INFLUENCER,0,0,0,0,5,0,[],[],0,28,3,1.75,True,"['DATE_TIME', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:08,Liverpool_2023-04-30_graph-368,[]
45,d276f78b-2d6b-44c2-91bc-ba7837277775,db3b4146-9bc3-471d-a332-ccf8266f5ca4,1.0,356,354,1.0056497175141244,NON_INFLUENCER,0,0,0,0,4,0,[],[],0,7,2,2.25,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:04,Liverpool_2023-04-30_graph-369,[]
46,39240567-dffe-417c-9a69-a85e9a8d085c,981d59f9-0f3a-4778-9c3c-e730ff952137,1.0,33767,899,37.560622914349274,MICRO_INFLUENCER,0,0,0,0,88,0,[],[],1,13,2,1.5,True,['LOCATION'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:27:00,Liverpool_2023-04-30_graph-370,[]
47,34bf0652-5a4f-4a9e-b16d-d57691136930,80416fc7-ba4d-4c35-a197-8358155a7c1f,1.0,70,555,0.12612612612612611,NON_INFLUENCER,0,0,0,0,7,0,[],[],0,11,1,1.5,True,['LOCATION'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:46,Liverpool_2023-04-30_graph-371,[]
48,e7a73a9f-3890-4f9b-8b71-7bea364d8918,7629e06f-1445-44db-a4fe-12a6a27293ff,0.7071067811865475,75,123,0.6097560975609756,NON_INFLUENCER,0,0,0,0,8,0,[],[],0,44,3,2.5,True,"['DATE_TIME', 'PERSON']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:45,Liverpool_2023-04-30_graph-202,[]
49,f7a82fdb-9b65-417f-a696-3305bcd738a8,0b68b0c3-a90b-4701-a529-1de4cfa3c83b,1.0,217,1316,0.16489361702127658,NON_INFLUENCER,0,0,1,0,15,1,[],[],0,28,5,2.875,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:40,Liverpool_2023-04-30_graph-372,[]
50,5467759e-9676-414c-8dc5-22ab15fa2ce0,c708de90-288f-4636-8bd6-d8848901d0e1,1.0,1207,1192,1.0125838926174497,NANO_INFLUENCER,0,0,0,0,21,0,[],[],0,28,2,1.75,True,['LOCATION'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:30,Liverpool_2023-04-30_graph-373,[]
51,1562f786-5662-4d18-8075-2e1145a69d42,338ecbd8-ac88-48cc-90e9-dc7515d46670,1.0,478,225,2.1244444444444444,NON_INFLUENCER,0,0,0,0,11,0,[],[],1,15,5,2.25,True,"['PERSON', 'LOCATION', 'NRP']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:30,Liverpool_2023-04-30_graph-374,[]
52,7776739e-8f84-4014-a203-e661d4320093,897890a0-532a-422c-83c9-2b25cad58022,1.0,16,316,0.05063291139240506,NON_INFLUENCER,0,0,0,0,25,0,[],[],1,41,4,1.9166666666666667,True,"['PERSON', 'LOCATION', 'NRP']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:20,Liverpool_2023-04-30_graph-375,[]
53,5206137e-d2dc-4bda-8607-8237ec5cfa55,4e2b7e0a-cd07-47ea-97f9-05575ec36b21,1.0,91,344,0.26453488372093026,NON_INFLUENCER,0,0,0,0,9,0,[],[],0,11,1,1.5,True,['LOCATION'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:18,Liverpool_2023-04-30_graph-376,[]
54,d717bb89-b80b-4b39-9461-9441604ba9cd,3abafc28-e9cb-40bc-ab10-d57fa1eb0c98,1.0,0,9,0.0,NON_INFLUENCER,0,0,0,0,26,0,[],[],1,20,1,1.5,True,['LOCATION'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:13,Liverpool_2023-04-30_graph-377,[]
55,43bcbab1-044a-467c-b279-0b87a55e3e42,660bef56-d21e-4ff4-85bb-45616f6645a7,1.0,133,0,0.0,NON_INFLUENCER,0,0,0,0,6,0,[],[],1,14,3,2.5,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:07,Liverpool_2023-04-30_graph-378,[]
56,4bb82bef-dce8-4530-bfeb-cb95a74237f8,660bef56-d21e-4ff4-85bb-45616f6645a7,1.0,133,0,0.0,NON_INFLUENCER,0,0,0,0,15,0,[],[],1,16,3,2.25,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:05,Liverpool_2023-04-30_graph-379,[]
57,bc9e25ae-7841-479d-a798-55b9816d36da,f1bfa8c7-e428-4d7a-80be-cef8a25390f0,1.0,174,52,3.3461538461538463,NON_INFLUENCER,0,0,0,0,39,0,[],[],1,38,9,2.375,True,"['PERSON', 'LOCATION', 'NRP']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:05,Liverpool_2023-04-30_graph-380,[]
58,4bb76535-3458-4259-81ef-55b4beb14703,660bef56-d21e-4ff4-85bb-45616f6645a7,1.0,133,0,0.0,NON_INFLUENCER,0,0,0,0,6,0,[],[],1,14,2,2.5,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:04,Liverpool_2023-04-30_graph-381,[]
59,c5efc78f-f245-4896-a8ee-ec07221a1824,660bef56-d21e-4ff4-85bb-45616f6645a7,1.0,133,0,0.0,NON_INFLUENCER,0,0,0,0,3,0,[],[],1,14,3,2.25,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:26:02,Liverpool_2023-04-30_graph-382,[]
60,0cf03681-89c9-454c-9fa7-4ac0a60089ad,687caa69-c755-498b-8d24-a3b5e03ae903,1.0,396787,0,0.0,MACRO_INFLUENCER,2,0,6,0,448,8,[],[],1,11,2,1.75,True,['LOCATION'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:25:59,Liverpool_2023-04-30_graph-383,[]
61,10773fb9-73bc-4d98-b2a8-1eceb172a16f,37aac8ee-8367-41d2-a5be-b7dbbd476877,1.0,2,14,0.14285714285714285,NON_INFLUENCER,0,0,0,0,2,0,[],[],2,43,2,2.0,True,['PERSON'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:25:55,Liverpool_2023-04-30_graph-384,[]
62,b52fd6c3-2f8c-4a64-9931-60ac1957b038,0fafb545-7576-48f7-ad3b-76232bb19439,1.0,76,55,1.3818181818181818,NON_INFLUENCER,0,0,0,0,32,0,[],[],0,29,5,2.75,True,"['PERSON', 'LOCATION']",[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:25:54,Liverpool_2023-04-30_graph-385,[]
63,2f61bec8-53f5-4079-8c4e-be8eedd54d2d,fdc6f0bc-304f-4251-a06c-386dd192358b,1.0,19,35,0.5428571428571428,NON_INFLUENCER,0,0,0,0,0,0,[],[],1,9,2,1.5,True,['LOCATION'],[],[],,False,True,0,Liverpool_2023-04-30,2023-04-30 20:25:52,Liverpool_2023-04-30_graph-386,[]
